Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
chandigarhNow,5.0,1.0,30.738553,76.782016,Office,CorporateOffice,24,24,2495.6000000000004,2.75
SimranLaw|BestLawyersinChandigarh,4.9,397.0,30.747037,76.775327,Office,LawFirm,24,24,2495.6000000000004,4.878250000000034
TheLawCodes,4.9,47.0,30.746698,76.772026,Office,LawFirm,24,24,2495.6000000000004,4.726000000000004
GlobalActionforGreenCover,5.0,1.0,21.068007,82.752529,Office,Non-ProfitOrganization,24,24,2495.6000000000004,2.75
INSURANCEAGENT,5.0,1.0,30.733405,76.767513,Office,InsuranceAgency,24,24,2495.6000000000004,2.75
MakeMyPolicy,5.0,1.0,21.068007,82.752529,Office,InsuranceAgency,24,24,2495.6000000000004,2.75
TravelDiaries,5.0,49.0,30.739767,76.766867,Office,TravelAgency,24,24,2495.6000000000004,4.826923076923077
TheLifeStyleJournalistMagazine,4.8,54.0,30.731454,76.775768,Office,MediaCompany,24,24,2495.6000000000004,4.652631578947373
Regus,5.0,1.0,30.705648,76.801293,Office,Co-workingSpace,24,24,2495.6000000000004,2.75
WorkYardCoworkingSpaceChandigarh,4.7,64.0,30.698396,76.784798,Office,Co-workingSpace,24,24,2495.6000000000004,4.579104477611935
neevspaces.com,5.0,1.0,30.698511,76.784699,Office,Co-workingSpace,24,24,2495.6000000000004,2.75
BIZMETHEXPERITOLLP,5.0,8.0,30.697855,76.78256,Office,AccountingFirm,24,24,2495.6000000000004,4.181818181818182
OffshoreAccountants,5.0,1.0,30.697189,76.78293,Office,AccountingFirm,24,24,2495.6000000000004,2.75
DigiFameMedia,4.9,201.0,30.697517,76.781485,Office,AdvertisingAgency,24,24,2495.6000000000004,4.857352941176456
WOWMarketing|,4.1,53.0,30.696703,76.784964,Office,AdvertisingAgency,24,24,2495.6000000000004,3.9874999999999967
iciciprudentiallifeinsurancecompany,3.7,25.0,30.691472,76.767657,Office,InsuranceAgency,24,24,2495.6000000000004,3.517857142857145
OrcapexMediaPrivateLimited,5.0,1.0,30.698396,76.784811,Office,MediaCompany,24,24,2495.6000000000004,2.75
Secureyeservicecenter,4.6,5.0,30.695855,76.768396,Office,CorporateOffice,24,24,2495.6000000000004,3.625
"NAGPALANDCOMPANYCompanyRegistrationConsultant,CompanyIncorporationConsultant",5.0,149.0,30.703329,76.777653,Office,AccountingFirm,24,24,2495.6000000000004,4.940789473684211
UnitedBreweriesLimitedSalesOffice,4.3,6.0,30.69753,76.78823,Office,CorporateOffice,24,24,2495.6000000000004,3.533333333333333
ADV.NEHAGUPTA-PUNJAB&HARYANAHIGHCOURT,4.9,91.0,30.712485,76.777528,Office,LawFirm,24,24,2495.6000000000004,4.807446808510631
RanjanLohan&Associates|LohanLawGroup,4.6,10.0,30.713071,76.774189,Office,LawFirm,24,24,2495.6000000000004,4.000000000000001
CIIChowk,4.0,1.0,30.708941,76.783473,Office,Non-ProfitOrganization,24,24,2495.6000000000004,2.5
CHETAKPALLICAGENTSECTOR32CHANDIGARH,5.0,8.0,30.709336,76.776602,Office,InsuranceAgency,24,24,2495.6000000000004,4.181818181818182
InsurancePoint,5.0,53.0,30.696922,76.792967,Office,InsuranceAgency,24,24,2495.6000000000004,4.839285714285714
headoffice,3.7,3.0,30.717884,76.774638,Office,CorporateOffice,24,24,2495.6000000000004,2.85
MarketingHook,4.9,117.0,30.709463,76.773199,Office,CorporateOffice,24,24,2495.6000000000004,4.82749999999999
EkanaHealthcarePvt.Ltd.,5.0,4.0,30.709032,76.774356,Office,CorporateOffice,24,24,2495.6000000000004,3.7142857142857135
PGA&Co.-CAinChandigarh,4.9,28.0,30.722456,76.779652,Office,AccountingFirm,24,24,2495.6000000000004,4.61935483870968
HaryanaHumanRightCommission,4.2,71.0,30.719095,76.773753,Office,Non-ProfitOrganization,24,24,2495.6000000000004,4.110810810810805
OrientalInsuranceCompanyLtd.,5.0,3.0,30.717352,76.776702,Office,InsuranceAgency,24,24,2495.6000000000004,3.5
WorxmithDigital,5.0,1.0,30.717795,76.775954,Office,MediaCompany,24,24,2495.6000000000004,2.75
Office,5.0,2.0,30.734976,76.787092,Office,CorporateOffice,24,24,2495.6000000000004,3.2
HEALINGHOMETRUST,5.0,6.0,30.726759,76.765392,Office,Non-ProfitOrganization,24,24,2495.6000000000004,4.0
ChandigarhSmartCityLimitedOffice,4.5,57.0,30.743144,76.786291,Office,CorporateOffice,24,24,2495.6000000000004,4.375
IDEACo-working,4.9,247.0,30.740837,76.783829,Office,Co-workingSpace,24,24,2495.6000000000004,4.865200000000001
Next57CoworkingSector17,4.6,87.0,30.739696,76.784752,Office,Co-workingSpace,24,24,2495.6000000000004,4.513333333333339
ChatrathLawChambers,4.9,89.0,30.731135,76.776794,Office,LawFirm,24,24,2495.6000000000004,4.805434782608689
TRI-CITYLEGAL,5.0,16.0,30.73703,76.775905,Office,LawFirm,24,24,2495.6000000000004,4.526315789473684
NAVNEET&COMPANY,5.0,3.0,30.733082,76.775159,Office,AccountingFirm,24,24,2495.6000000000004,3.5
HASHTAGFOUNDATIONCHANDIGARH,5.0,1.0,30.740815,76.781971,Office,Non-ProfitOrganization,24,24,2495.6000000000004,2.75
AlphaInsuranceServices,4.7,3.0,30.7328,76.776331,Office,InsuranceAgency,24,24,2495.6000000000004,3.35
TheKalgidharTrustPurchaseOffice,4.3,31.0,30.738517,76.774759,Office,CorporateOffice,24,24,2495.6000000000004,4.0970588235294105
"KutleharHouse,Chandigarh",5.0,1.0,30.742523,76.765399,Office,CorporateOffice,24,24,2495.6000000000004,2.75
CARajivMalhotra,4.8,5.0,30.737517,76.775053,Office,CorporateOffice,24,24,2495.6000000000004,3.75
J.N.Sharma&Co.CharteredAccountants754-22A,5.0,3.0,30.736982,76.775502,Office,AccountingFirm,24,24,2495.6000000000004,3.5
Link4solution,4.7,6.0,30.732907,76.77086,Office,AccountingFirm,24,24,2495.6000000000004,3.8
Woodworkshopnehlafatehabad,3.9,23.0,30.738509,76.77468,Office,Non-ProfitOrganization,24,24,2495.6000000000004,3.680769230769232
ThirdPartyInsurance,5.0,1.0,30.658639,76.824388,Office,InsuranceAgency,24,24,2495.6000000000004,2.75
ANVNEWS,4.8,47.0,30.741803,76.783018,Office,MediaCompany,24,24,2495.6000000000004,4.632000000000004
ChaudharyPGservices.PGandHostelsinChandigarh,4.4,52.0,30.715891,76.765474,Hotel,Hostelsforstayingnearme,24,24,2495.6000000000004,4.269090909090912
KumarPG&Hostel,3.0,26.0,30.71754,76.765938,Hotel,Hostelsforstayingnearme,24,24,2495.6000000000004,2.896551724137931
TheTOYHotel,4.0,1357.0,30.721593,76.771487,Hotel,Resorts,24,24,2495.6000000000004,3.9955882352941177
TajChandigarh,4.4,8936.0,30.745266,76.784795,Hotel,Resorts,24,24,2495.6000000000004,4.399194540777115
HotelMountview,4.3,8229.0,30.753846,76.788734,Hotel,Resorts,24,24,2495.6000000000004,4.299161807579915
MayaHotel,4.2,2420.0,30.72511,76.765732,Hotel,Resorts,24,24,2495.6000000000004,4.197276104003339
TheAltiusBoutiqueHotel,4.0,2338.0,30.700585,76.792127,Hotel,Resorts,24,24,2495.6000000000004,3.997436992738146
BehiveRentalHomes(PgForGirlsInChandigarh),4.7,175.0,30.707013,76.768889,Hotel,Hostelsforstayingnearme,24,24,2495.6000000000004,4.6544943820224844
HyattRegencyChandigarh,4.5,12289.0,30.704679,76.799911,Hotel,Resorts,24,24,2495.6000000000004,4.499389847054995
SamairaAmaira'sHomes(PGForgirls),5.0,21.0,30.70696,76.768942,Hotel,Hostelsforstayingnearme,24,24,2495.6000000000004,4.625
HotelAromaChandigarh,4.3,8636.0,30.729934,76.77346,Hotel,Hotels,24,24,2495.6000000000004,4.299201296446237
HotelParkview,3.9,38.0,30.746211,76.767257,Hotel,Hotels,24,24,2495.6000000000004,3.7609756097561
HotelCityParadise,4.0,1428.0,30.729093,76.766731,Hotel,Hotels,24,24,2495.6000000000004,3.9958071278826
Aquamarine(AromaPremium)BoutiqueHotel,4.0,674.0,30.729852,76.773126,Hotel,Hotels,24,24,2495.6000000000004,3.9911373707533233
HotelDiamondPlaza,4.3,3335.0,30.72848,76.767183,Hotel,Hotels,24,24,2495.6000000000004,4.297932893948234
HotelShelton,3.7,177.0,30.707263,76.775146,Hotel,Hotels,24,24,2495.6000000000004,3.6716666666666704
JWMarriottHotelChandigarh,4.5,678.0,30.72679,76.767115,Hotel,Hotels,24,24,2495.6000000000004,4.488986784140969
HotelOrbit34(HotelsinChandigarh),3.7,1095.0,30.722347,76.767379,Hotel,Hotels,24,24,2495.6000000000004,3.695355191256757
KhalsaGirlsPG,4.0,123.0,30.730505,76.770372,Hotel,Hostelsforstayingnearme,24,24,2495.6000000000004,3.952380952380953
PGforBoysinChandigarh(AashrayHomeStaysSector18),4.3,204.0,30.732206,76.781627,Hotel,Hostelsforstayingnearme,24,24,2495.6000000000004,4.266666666666652
GovernmentWorkingWomenHostel,4.0,64.0,30.74665,76.767195,Hotel,Hostelsforstayingnearme,24,24,2495.6000000000004,3.91044776119403
PGSERVICE,4.9,125.0,30.731276,76.774013,Hotel,Hostelsforstayingnearme,24,24,2495.6000000000004,4.832031249999989
Chaitanyahostel,3.3,7.0,30.731584,76.779911,Hotel,Hostelsforstayingnearme,24,24,2495.6000000000004,2.91
HotelRoyalPark22,4.3,1426.0,30.735658,76.777102,Hotel,Hotels,24,24,2495.6000000000004,4.295171448565541
FabHotelKwalityRegency,3.8,459.0,30.738865,76.774484,Hotel,Hotels,24,24,2495.6000000000004,3.788311688311659
CapitalOHotelAmar,3.5,332.0,30.738801,76.774477,Hotel,Hotels,24,24,2495.6000000000004,3.4865671641791045
KapoorsHomestay,4.0,5.0,30.737719,76.774827,Hotel,Hotels,24,24,2495.6000000000004,3.25
BehindAromaHotel,3.8,11.0,30.733958,76.772619,Hotel,Hotels,24,24,2495.6000000000004,3.414285714285714
OYOHotelCityHeights,3.8,12.0,30.734241,76.770526,Hotel,Hotels,24,24,2495.6000000000004,3.4399999999999995
PGforboys,4.3,12.0,30.734334,76.775484,Hotel,Hostelsforstayingnearme,24,24,2495.6000000000004,3.839999999999999
PayingGuest,5.0,1.0,30.736749,76.773326,Hotel,Hostelsforstayingnearme,24,24,2495.6000000000004,2.75
